27,47,6,0,0,1,0,1,0,Expert,24.32,351
24,55,10,0,0,2,0,2,2,Expert,5.51,351
26,48,13,1,0,0,0,2,2,Expert,191.35,351
25,41,29,3,0,2,0,3,2,Expert,192.63,351
26,53,17,3,0,0,0,2,2,Expert,36.45,351
25,40,15,1,0,3,0,1,0,Expert,25.87,351
26,164,28,1,1,4,5,25,40,Expert,165.5,351
25,52,13,3,0,1,0,2,2,Expert,9.09,351
26,37,17,0,0,2,0,1,0,Expert,57.8,351
25,65,11,1,1,1,0,5,6,Expert,8.19,351
24,61,17,4,0,0,0,4,6,Expert,873.61,351
23,133,23,6,3,6,1,9,14,Expert,104.09,351
25,36,19,1,0,3,0,1,0,Expert,157.8,351
23,89,18,0,1,4,1,4,4,Expert,82.07,351
24,55,15,0,1,0,0,2,2,Expert,1371.09,351
25,68,9,1,0,1,0,2,2,Expert,515.74,351
23,80,17,3,1,4,0,7,8,Expert,19.2,351
25,49,12,1,0,0,0,3,2,Expert,71.99,351
27,55,10,0,1,1,0,2,2,Expert,7.81,351
26,63,16,4,1,0,0,2,2,Expert,12.01,351
26,73,21,4,0,2,0,6,8,Expert,88.01,351
25,106,24,1,1,2,1,7,8,Expert,98.88,351
25,70,6,0,1,0,0,2,2,Expert,155.26,351
24,74,21,0,0,0,1,6,8,Expert,21.17,351
25,42,11,2,0,0,0,3,0,Expert,26.13,351
24,42,27,1,1,3,0,2,2,Expert,58.3,351
25,39,16,1,1,0,0,1,0,Expert,2.6,351
24,67,14,2,0,0,0,2,2,Expert,35.86,351
26,63,14,0,0,3,1,3,2,Expert,52.93,351
24,43,28,0,0,3,0,2,2,Expert,147.13,351
27,57,17,0,0,0,0,2,2,Expert,120.65,351
27,102,26,1,0,4,0,11,16,Expert,24.78,351
25,69,20,0,0,1,0,6,8,Expert,109.78,351
24,70,8,2,0,2,1,2,2,Expert,380.23,351
23,51,20,1,0,6,0,2,2,Expert,37.31,351
26,51,13,1,0,0,0,2,2,Expert,9.8,351
23,48,26,0,1,0,0,5,6,Expert,37.32,351
26,40,14,0,0,1,0,1,0,Expert,18.13,351
25,34,20,0,0,0,0,2,0,Expert,21.73,351
26,37,17,1,0,1,0,1,0,Expert,383.18,351
27,74,18,4,1,1,0,6,8,Expert,14.65,351
28,37,15,3,0,0,0,1,0,Expert,199.72,351
25,47,18,0,1,0,0,5,2,Expert,26.07,351
26,51,15,0,0,0,0,2,2,Expert,1480.76,351
26,50,19,0,2,0,1,6,4,Expert,95.26,351
24,88,17,3,0,4,2,9,12,Expert,1300.78,351
27,48,5,2,0,0,0,1,0,Expert,4.3,351
26,68,21,2,1,0,0,6,8,Expert,148.54,351
25,45,16,2,0,2,0,2,2,Expert,10.99,351
25,64,18,1,0,3,0,3,2,Expert,187.76,351
27,55,21,0,0,1,0,2,2,Expert,21.36,351
26,45,9,1,0,0,0,1,0,Expert,30.83,351
27,48,5,0,0,1,0,1,0,Expert,6.45,351
24,32,27,1,0,0,0,2,2,Expert,1.37,351
25,62,18,2,0,1,0,4,4,Expert,214.14,351
22,42,16,3,0,1,0,1,0,Expert,36.77,351
26,36,18,3,0,0,0,1,0,Expert,31.49,351
25,64,18,4,0,1,0,6,6,Expert,18.95,351
27,104,13,4,0,3,0,9,8,Expert,14.23,351
26,41,17,2,1,2,1,3,2,Expert,3.76,351
25,78,11,3,2,2,0,6,4,Expert,285.07,351
24,62,15,1,1,5,0,6,4,Expert,26.54,351
25,47,12,2,2,1,0,3,2,Expert,112.92,351
26,39,15,3,0,3,0,1,0,Expert,19.76,351
28,50,20,0,0,1,0,3,2,Expert,70.08,351
26,44,10,2,0,0,1,1,0,Expert,98.85,351
25,61,12,0,0,1,0,2,2,Expert,18.29,351
26,34,20,1,0,0,0,1,0,Expert,42.39,351
27,48,11,1,0,0,0,2,2,Expert,378.67,351
25,92,25,1,0,0,0,8,14,Expert,390.35,351
25,68,9,1,0,1,0,5,6,Expert,19.15,351
24,38,18,3,0,0,0,1,0,Expert,2146.63,351
25,45,17,0,0,0,0,2,2,Expert,59.96,351
24,88,9,2,0,1,0,4,6,Expert,440.39,351
25,37,18,0,1,1,1,1,0,Expert,219.07,351
24,60,8,0,1,0,1,3,2,Expert,9.08,351
28,48,10,2,0,3,0,2,2,Expert,216.81,351
26,46,8,2,0,0,0,1,0,Expert,2.76,351
26,42,12,0,0,0,0,1,0,Expert,6.72,351
24,48,7,4,0,2,0,2,0,Expert,28.3,351
25,39,21,2,1,2,0,2,2,Expert,383.65,351
25,79,14,1,1,2,0,6,6,Expert,52.99,351
27,58,11,1,0,2,1,2,2,Expert,2.3,351
26,96,21,0,1,2,0,6,8,Expert,371.65,351
24,37,19,0,0,1,0,1,0,Expert,34.28,351
26,60,7,3,1,2,0,3,2,Expert,27.47,351
26,55,12,0,0,0,0,2,2,Expert,26.86,351
25,44,18,1,2,3,0,3,2,Expert,461.03,351
24,34,22,3,0,0,0,1,0,Expert,13.13,351
24,45,16,2,0,0,0,2,2,Expert,29.89,351
26,89,14,3,4,3,1,8,10,Expert,258.86,351
25,62,12,2,0,1,0,2,2,Expert,2.5,351
26,56,11,4,1,0,0,3,2,Expert,566.55,351
27,90,11,4,0,2,0,8,10,Expert,2.13,351
26,54,27,0,0,1,0,3,2,Expert,9.42,351
25,91,20,4,0,2,0,8,6,Expert,0.76,351
25,61,10,1,0,0,0,2,2,Expert,186.17,351
26,61,9,1,2,1,0,4,4,Expert,1.37,351
25,42,13,0,0,3,0,1,0,Expert,787.71,351
27,43,10,3,1,6,0,1,0,Expert,45.6,351
